course,date,start_time,end_time
4F12/Computer Vision[5]L Cipolla/Johnson(Lecture Theatre 1),11/11/2024,11:00,12:00
4A12/Turbulence and Vortex Dynamics[5]L Li/Mastorakos(Lecture Room 4),11/11/2024,12:00,13:00
4B28/Very Large-Scale Integration (VLSI)[5]L Tang(Lecture Room 5),11/11/2024,12:00,13:00
4G10/Brain Machine Interfaces[5]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),11/11/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[5]L Tietze(Lecture Theatre 2),11/11/2024,14:00,16:00
4F13/Probabilistic Machine Learning[5]L Rasmussen(Lecture Theatre 1),12/11/2024,09:00,10:00
4A2/Computational Fluid Dynamics[5]L Taylor(Lecture Theatre 6),12/11/2024,09:00,10:00
4F5/Advanced Information Theory and Coding[5]L Guillen i Fabregas(Lecture Theatre 2),12/11/2024,10:00,11:00
4C2/Designing with Composites[5]L Markaki/Sutcliffe(Lecture Room 5),12/11/2024,10:00,11:00
4D10/Structural Steelwork[5]L Becque/McRobie(Lecture Room 4),12/11/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[5]L Barrett/Jarrett(Lecture Room 4),12/11/2024,11:00,12:00
4M24/Computational Statistics and Machine Learning[5]L Girolami(Lecture Room 3),12/11/2024,11:00,12:00
4D5/Deep Foundations and Underground Construction[5]L Haigh/Viggiani(Lecture Room 5),12/11/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[5]L Durrell/Hofmann(Lecture Room 11),12/11/2024,11:00,12:00
4A4/Aircraft Stability and Control[2]L Lefas/Vera-Morales(Lecture Room 4),12/11/2024,12:00,13:00
4F10/Deep Learning and Structured Data[5]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),12/11/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[1]L Roulstone/Shwageraus(Lecture Theatre 1),12/11/2024,14:00,16:00
4G10/Brain Machine Interfaces[5]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),13/11/2024,09:00,10:00
4A12/Turbulence and Vortex Dynamics[5]L Li/Mastorakos(Lecture Room 4),13/11/2024,09:00,10:00
4B28/Very Large-Scale Integration (VLSI)[5]L Tang(Lecture Room 5),13/11/2024,09:00,10:00
4C3/Advanced Functional Materials and Devices[5]L Durrell/Hofmann(Lecture Room 11),13/11/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[5]L Haigh/Viggiani(Lecture Room 5),13/11/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[5]L Barrett/Jarrett(Lecture Room 4),13/11/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[5]L Girolami(Lecture Room 3),13/11/2024,10:00,11:00
4D7/Concrete and Pre-Stressed Concrete[5]L Desnerck/Orr(Lecture Room 4),13/11/2024,11:00,12:00
4A3/Turbomachinery I[5]L Miller/Taylor(Lecture Theatre 1),13/11/2024,11:00,12:00
4G7/Control and Computation in Living Systems[5]L Forni/OLeary(Lecture Theatre 6),13/11/2024,11:00,12:00
4C6/Advanced Linear Vibrations[5]L Butlin/Talbot(Lecture Room 5),13/11/2024,11:00,12:00
4B11/Photonic Systems[5]L Wilkinson(Lecture Room 5),13/11/2024,12:00,13:00
4M22/Climate Change Mitigation[5]L Allwood(Lecture Theatre 1),13/11/2024,14:00,15:00
4B5/Quantum and Nano-Technologies[5]L Sapienza(Lecture Room 5),13/11/2024,14:00,15:00
4M29/Designed to Lead[5]L Lanucha(Lecture Room 10),13/11/2024,15:00,17:00
4M3/Spanish[5]L Bianchi(Language Unit),13/11/2024,16:00,18:00
4E6/Accounting and Finance[2]L Cole_O(Lecture Room 4),14/11/2024,09:00,11:00
4D16/Construction Management (shared)[6]L Sheil(Lecture Room 5),14/11/2024,11:00,12:00
4B19/Renewable Electrical Power[6]L Flack/Joyce(Lecture Room 12),14/11/2024,11:00,12:00
4F12/Computer Vision[6]L Cipolla/Johnson(Lecture Theatre 1),14/11/2024,11:00,12:00
4C4/Design Methods (shared)[6]L Cullen/Kristensson(Lecture Room 4),14/11/2024,11:00,12:00
4G7/Control and Computation in Living Systems[6]L Forni(Lecture Theatre 6),14/11/2024,12:00,13:00
4G7/Control and Computation in Living Systems[6]L OLeary(Lecture Theatre 6),14/11/2024,12:00,14:00
4A3/Turbomachinery I[6]L Miller/Taylor(Lecture Theatre 1),14/11/2024,12:00,13:00
4C6/Advanced Linear Vibrations[6]L Butlin/Talbot(Lecture Room 5),14/11/2024,12:00,13:00
4D7/Concrete and Pre-Stressed Concrete[6]L Desnerck/Orr(Lecture Room 4),14/11/2024,12:00,13:00
4D13/Architectural Engineering[6]L Fitzgerald/Koronaki(Lecture Room 4),14/11/2024,14:00,17:00
4M22/Climate Change Mitigation[6]L Allwood(Lecture Theatre 1),15/11/2024,09:00,10:00
4B5/Quantum and Nano-Technologies[6]L Sapienza(Lecture Room 5),15/11/2024,09:00,10:00
4C2/Designing with Composites[6]L Markaki/Sutcliffe(Lecture Room 5),15/11/2024,10:00,11:00
4D10/Structural Steelwork[6]L Becque/McRobie(Lecture Room 4),15/11/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[6]L Sayir(Lecture Theatre 1),15/11/2024,10:00,11:00
4A4/Aircraft Stability and Control[2]L Lefas/Vera-Morales(Lecture Room 4),15/11/2024,11:00,12:00
4F10/Deep Learning and Structured Data[6]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),15/11/2024,11:00,12:00
4B11/Photonic Systems[6]L Wilkinson(Lecture Room 5),15/11/2024,12:00,13:00
4E3/Business Innovation in a Digital Age[6]L Sayegh(Lecture Room 4),15/11/2024,14:00,16:00
4E4/Management of Technology[6]L Mortara(Lecture Theatre 6),15/11/2024,14:00,16:00
4M19/Advanced Building Physics[6]L Fitzgerald/Hunt_G(Lecture Room 4),15/11/2024,16:00,18:00
4F13/Probabilistic Machine Learning[6]L Rasmussen(Lecture Theatre 1),18/11/2024,09:00,10:00
4A2/Computational Fluid Dynamics[6]L Taylor(Lecture Theatre 6),18/11/2024,09:00,10:00
4F12/Computer Vision[6]L Cipolla/Johnson(Lecture Theatre 1),18/11/2024,11:00,12:00
4D16/Construction Management (shared)[6]L Sheil(Lecture Room 5),18/11/2024,11:00,12:00
4B19/Renewable Electrical Power[6]L Flack/Joyce(Lecture Room 12),18/11/2024,11:00,12:00
4C4/Design Methods (shared)[6]L Cullen/Kristensson(Lecture Room 4),18/11/2024,11:00,12:00
4B28/Very Large-Scale Integration (VLSI)[6]L Tang(Lecture Room 5),18/11/2024,12:00,13:00
4A12/Turbulence and Vortex Dynamics[6]L Li/Mastorakos(Lecture Room 4),18/11/2024,12:00,13:00
4G10/Brain Machine Interfaces[6]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),18/11/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[6]L Tietze(Lecture Theatre 2),18/11/2024,14:00,16:00
4F13/Probabilistic Machine Learning[6]L Rasmussen(Lecture Theatre 1),19/11/2024,09:00,10:00
4A2/Computational Fluid Dynamics[6]L Taylor(Lecture Theatre 6),19/11/2024,09:00,10:00
4D10/Structural Steelwork[6]L Becque/McRobie(Lecture Room 4),19/11/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[6]L Guillen i Fabregas(Lecture Theatre 2),19/11/2024,10:00,11:00
4C2/Designing with Composites[6]L Markaki/Sutcliffe(Lecture Room 5),19/11/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[6]L Haigh/Viggiani(Lecture Room 5),19/11/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[6]L Durrell/Hofmann(Lecture Room 11),19/11/2024,11:00,12:00
4M24/Computational Statistics and Machine Learning[6]L Girolami(Lecture Room 3),19/11/2024,11:00,12:00
4A7/Aircraft Aerodynamics and Design[6]L Barrett/Jarrett(Lecture Room 4),19/11/2024,11:00,12:00
4A4/Aircraft Stability and Control[3]L Lefas/Vera-Morales(Lecture Room 4),19/11/2024,12:00,13:00
4F10/Deep Learning and Structured Data[6]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),19/11/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[2]L Roulstone/Shwageraus(Lecture Theatre 1),19/11/2024,14:00,16:00
4G10/Brain Machine Interfaces[6]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),20/11/2024,09:00,10:00
4A12/Turbulence and Vortex Dynamics[6]L Li/Mastorakos(Lecture Room 4),20/11/2024,09:00,10:00
4B28/Very Large-Scale Integration (VLSI)[6]L Tang(Lecture Room 5),20/11/2024,09:00,10:00
4D5/Deep Foundations and Underground Construction[6]L Haigh/Viggiani(Lecture Room 5),20/11/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[6]L Barrett/Jarrett(Lecture Room 4),20/11/2024,10:00,11:00
4C3/Advanced Functional Materials and Devices[6]L Durrell/Hofmann(Lecture Room 11),20/11/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[6]L Girolami(Lecture Room 3),20/11/2024,10:00,11:00
4G7/Control and Computation in Living Systems[6]L Forni/OLeary(Lecture Theatre 6),20/11/2024,11:00,12:00
4C6/Advanced Linear Vibrations[6]L Butlin/Talbot(Lecture Room 5),20/11/2024,11:00,12:00
4D7/Concrete and Pre-Stressed Concrete[6]L Desnerck/Orr(Lecture Room 4),20/11/2024,11:00,12:00
4A3/Turbomachinery I[6]L Miller/Taylor(Lecture Theatre 1),20/11/2024,11:00,12:00
4B11/Photonic Systems[6]L Wilkinson(Lecture Room 5),20/11/2024,12:00,13:00
4M22/Climate Change Mitigation[6]L Allwood(Lecture Theatre 1),20/11/2024,14:00,15:00
4B5/Quantum and Nano-Technologies[6]L Sapienza(Lecture Room 5),20/11/2024,14:00,15:00
4M29/Designed to Lead[6]L Lanucha(Lecture Room 10),20/11/2024,15:00,17:00
4M3/Spanish[6]L Bianchi(Language Unit),20/11/2024,16:00,18:00
4E6/Accounting and Finance[3]L Cole_O(Lecture Room 4),21/11/2024,09:00,11:00
4B19/Renewable Electrical Power[7]L Flack/Joyce(Lecture Room 12),21/11/2024,11:00,12:00
4F12/Computer Vision[7]L Cipolla/Johnson(Lecture Theatre 1),21/11/2024,11:00,12:00
4D16/Construction Management (shared)[7]L Sheil(Lecture Room 5),21/11/2024,11:00,12:00
4C4/Design Methods (shared)[7]L Cullen/Kristensson(Lecture Room 4),21/11/2024,11:00,12:00
4C6/Advanced Linear Vibrations[7]L Butlin/Talbot(Lecture Room 5),21/11/2024,12:00,13:00
4D7/Concrete and Pre-Stressed Concrete[7]L Desnerck/Orr(Lecture Room 4),21/11/2024,12:00,13:00
4A3/Turbomachinery I[7]L Miller/Taylor(Lecture Theatre 1),21/11/2024,12:00,13:00
4G7/Control and Computation in Living Systems[7]L Forni(Lecture Theatre 6),21/11/2024,12:00,13:00
4G7/Control and Computation in Living Systems[7]L OLeary(Lecture Theatre 6),21/11/2024,12:00,14:00
4D13/Architectural Engineering[7]L Fitzgerald/Koronaki(Lecture Room 4),21/11/2024,14:00,17:00
4M22/Climate Change Mitigation[7]L Allwood(Lecture Theatre 1),22/11/2024,09:00,10:00
4B5/Quantum and Nano-Technologies[7]L Sapienza(Lecture Room 5),22/11/2024,09:00,10:00
4F5/Advanced Information Theory and Coding[7]L Sayir(Lecture Theatre 1),22/11/2024,10:00,11:00
4D10/Structural Steelwork[7]L Becque/McRobie(Lecture Room 4),22/11/2024,10:00,11:00
4C2/Designing with Composites[7]L Markaki/Sutcliffe(Lecture Room 5),22/11/2024,10:00,11:00
4F10/Deep Learning and Structured Data[7]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),22/11/2024,11:00,12:00
4A4/Aircraft Stability and Control[3]L Lefas/Vera-Morales(Lecture Room 4),22/11/2024,11:00,12:00
4B11/Photonic Systems[7]L Wilkinson(Lecture Room 5),22/11/2024,12:00,13:00
4E3/Business Innovation in a Digital Age[7]L Sayegh(Lecture Room 4),22/11/2024,14:00,16:00
4E4/Management of Technology[7]L Mortara(Lecture Theatre 6),22/11/2024,14:00,16:00
4M19/Advanced Building Physics[7]L Fitzgerald/Hunt_G(Lecture Room 4),22/11/2024,16:00,18:00
4F13/Probabilistic Machine Learning[7]L Rasmussen(Lecture Theatre 1),25/11/2024,09:00,10:00
4A2/Computational Fluid Dynamics[7]L Taylor(Lecture Theatre 6),25/11/2024,09:00,10:00
4D16/Construction Management (shared)[7]L Sheil(Lecture Room 5),25/11/2024,11:00,12:00
4C4/Design Methods (shared)[7]L Cullen/Kristensson(Lecture Room 4),25/11/2024,11:00,12:00
4F12/Computer Vision[7]L Cipolla/Johnson(Lecture Theatre 1),25/11/2024,11:00,12:00
4B19/Renewable Electrical Power[7]L Flack/Joyce(Lecture Room 12),25/11/2024,11:00,12:00
4A12/Turbulence and Vortex Dynamics[7]L Li/Mastorakos(Lecture Room 4),25/11/2024,12:00,13:00
4G10/Brain Machine Interfaces[7]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),25/11/2024,12:00,13:00
4B28/Very Large-Scale Integration (VLSI)[7]L Tang(Lecture Room 5),25/11/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[7]L Tietze(Lecture Theatre 2),25/11/2024,14:00,16:00
4F13/Probabilistic Machine Learning[7]L Rasmussen(Lecture Theatre 1),26/11/2024,09:00,10:00
4A2/Computational Fluid Dynamics[7]L Taylor(Lecture Theatre 6),26/11/2024,09:00,10:00
4F5/Advanced Information Theory and Coding[7]L Guillen i Fabregas(Lecture Theatre 2),26/11/2024,10:00,11:00
4C2/Designing with Composites[7]L Markaki/Sutcliffe(Lecture Room 5),26/11/2024,10:00,11:00
4D10/Structural Steelwork[7]L Becque/McRobie(Lecture Room 4),26/11/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[7]L Girolami(Lecture Room 3),26/11/2024,11:00,12:00
4A7/Aircraft Aerodynamics and Design[7]L Barrett/Jarrett(Lecture Room 4),26/11/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[7]L Durrell/Hofmann(Lecture Room 11),26/11/2024,11:00,12:00
4D5/Deep Foundations and Underground Construction[7]L Haigh/Viggiani(Lecture Room 5),26/11/2024,11:00,12:00
4F10/Deep Learning and Structured Data[7]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),26/11/2024,12:00,13:00
4A4/Aircraft Stability and Control[4]L Lefas/Vera-Morales(Lecture Room 4),26/11/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[3]L Roulstone/Shwageraus(Lecture Theatre 1),26/11/2024,14:00,16:00
4A12/Turbulence and Vortex Dynamics[7]L Li/Mastorakos(Lecture Room 4),27/11/2024,09:00,10:00
4B28/Very Large-Scale Integration (VLSI)[7]L Tang(Lecture Room 5),27/11/2024,09:00,10:00
4G10/Brain Machine Interfaces[7]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),27/11/2024,09:00,10:00
4C3/Advanced Functional Materials and Devices[7]L Durrell/Hofmann(Lecture Room 11),27/11/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[7]L Barrett/Jarrett(Lecture Room 4),27/11/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[7]L Girolami(Lecture Room 3),27/11/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[7]L Haigh/Viggiani(Lecture Room 5),27/11/2024,10:00,11:00
4C6/Advanced Linear Vibrations[7]L Butlin/Talbot(Lecture Room 5),27/11/2024,11:00,12:00
4D7/Concrete and Pre-Stressed Concrete[7]L Desnerck/Orr(Lecture Room 4),27/11/2024,11:00,12:00
4A3/Turbomachinery I[7]L Miller/Taylor(Lecture Theatre 1),27/11/2024,11:00,12:00
4G7/Control and Computation in Living Systems[7]L Forni/OLeary(Lecture Theatre 6),27/11/2024,11:00,12:00
4B11/Photonic Systems[7]L Wilkinson(Lecture Room 5),27/11/2024,12:00,13:00
4B5/Quantum and Nano-Technologies[7]L Sapienza(Lecture Room 5),27/11/2024,14:00,15:00
4M22/Climate Change Mitigation[7]L Allwood(Lecture Theatre 1),27/11/2024,14:00,15:00
4M29/Designed to Lead[7]L Lanucha(Lecture Room 10),27/11/2024,15:00,17:00
4M3/Spanish[7]L Bianchi(Language Unit),27/11/2024,16:00,18:00
4E6/Accounting and Finance[4]L Cole_O(Lecture Room 4),28/11/2024,09:00,11:00
4B19/Renewable Electrical Power[8]L Flack/Joyce(Lecture Room 12),28/11/2024,11:00,12:00
4F12/Computer Vision[8]L Cipolla/Johnson(Lecture Theatre 1),28/11/2024,11:00,12:00
4C4/Design Methods (shared)[8]L Cullen/Kristensson(Lecture Room 4),28/11/2024,11:00,12:00
4D16/Construction Management (shared)[8]L Sheil(Lecture Room 5),28/11/2024,11:00,12:00
4G7/Control and Computation in Living Systems[8]L OLeary(Lecture Theatre 6),28/11/2024,12:00,14:00
4D7/Concrete and Pre-Stressed Concrete[8]L Desnerck/Orr(Lecture Room 4),28/11/2024,12:00,13:00
4A3/Turbomachinery I[8]L Miller/Taylor(Lecture Theatre 1),28/11/2024,12:00,13:00
4C6/Advanced Linear Vibrations[8]L Butlin/Talbot(Lecture Room 5),28/11/2024,12:00,13:00
4G7/Control and Computation in Living Systems[8]L Forni(Lecture Theatre 6),28/11/2024,12:00,13:00
4D13/Architectural Engineering[8]L Fitzgerald/Koronaki(Lecture Room 4),28/11/2024,14:00,17:00
4B5/Quantum and Nano-Technologies[8]L Sapienza(Lecture Room 5),29/11/2024,09:00,10:00
4M22/Climate Change Mitigation[8]L Allwood(Lecture Theatre 1),29/11/2024,09:00,10:00
4D10/Structural Steelwork[8]L Becque/McRobie(Lecture Room 4),29/11/2024,10:00,11:00
4C2/Designing with Composites[8]L Markaki/Sutcliffe(Lecture Room 5),29/11/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[8]L Sayir(Lecture Theatre 1),29/11/2024,10:00,11:00
4F10/Deep Learning and Structured Data[8]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),29/11/2024,11:00,12:00
4A4/Aircraft Stability and Control[1]L Lefas/Vera-Morales(Lecture Room 4),29/11/2024,11:00,13:00
4B11/Photonic Systems[1]L Wilkinson(Lecture Room 5),29/11/2024,13:00,14:00
4E4/Management of Technology[8]L Mortara(Lecture Theatre 6),29/11/2024,14:00,16:00
4E3/Business Innovation in a Digital Age[8]L Sayegh(Lecture Room 4),29/11/2024,14:00,16:00
4M19/Advanced Building Physics[8]L Fitzgerald/Hunt_G(Lecture Room 4),29/11/2024,16:00,18:00
4F13/Probabilistic Machine Learning[8]L Rasmussen(Lecture Theatre 1),02/12/2024,09:00,10:00
4A2/Computational Fluid Dynamics[8]L Taylor(Lecture Theatre 6),02/12/2024,09:00,10:00
4B19/Renewable Electrical Power[8]L Flack/Joyce(Lecture Room 12),02/12/2024,11:00,12:00
4F12/Computer Vision[8]L Cipolla/Johnson(Lecture Theatre 1),02/12/2024,11:00,12:00
4D16/Construction Management (shared)[8]L Sheil(Lecture Room 5),02/12/2024,11:00,12:00
4C4/Design Methods (shared)[8]L Cullen/Kristensson(Lecture Room 4),02/12/2024,11:00,12:00
4B28/Very Large-Scale Integration (VLSI)[8]L Tang(Lecture Room 5),02/12/2024,12:00,13:00
4G10/Brain Machine Interfaces[8]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),02/12/2024,12:00,13:00
4A12/Turbulence and Vortex Dynamics[8]L Li/Mastorakos(Lecture Room 4),02/12/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[8]L Tietze(Lecture Theatre 2),02/12/2024,14:00,16:00
4A2/Computational Fluid Dynamics[8]L Taylor(Lecture Theatre 6),03/12/2024,09:00,10:00
4F13/Probabilistic Machine Learning[8]L Rasmussen(Lecture Theatre 1),03/12/2024,09:00,10:00
4C2/Designing with Composites[8]L Markaki/Sutcliffe(Lecture Room 5),03/12/2024,10:00,11:00
4D10/Structural Steelwork[8]L Becque/McRobie(Lecture Room 4),03/12/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[8]L Guillen i Fabregas(Lecture Theatre 2),03/12/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[8]L Barrett/Jarrett(Lecture Room 4),03/12/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[8]L Durrell/Hofmann(Lecture Room 11),03/12/2024,11:00,12:00
4M24/Computational Statistics and Machine Learning[8]L Girolami(Lecture Room 3),03/12/2024,11:00,12:00
4D5/Deep Foundations and Underground Construction[8]L Haigh/Viggiani(Lecture Room 5),03/12/2024,11:00,12:00
4F10/Deep Learning and Structured Data[8]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),03/12/2024,12:00,13:00
4A4/Aircraft Stability and Control[5]L Lefas/Vera-Morales(Lecture Room 4),03/12/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[1]L Roulstone/Shwageraus(Lecture Theatre 2),03/12/2024,14:00,16:00
4B28/Very Large-Scale Integration (VLSI)[8]L Tang(Lecture Room 5),04/12/2024,09:00,10:00
4G10/Brain Machine Interfaces[8]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),04/12/2024,09:00,10:00
4A12/Turbulence and Vortex Dynamics[8]L Li/Mastorakos(Lecture Room 4),04/12/2024,09:00,10:00
4M24/Computational Statistics and Machine Learning[8]L Girolami(Lecture Room 3),04/12/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[8]L Barrett/Jarrett(Lecture Room 4),04/12/2024,10:00,11:00
4C3/Advanced Functional Materials and Devices[8]L Durrell/Hofmann(Lecture Room 11),04/12/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[8]L Haigh/Viggiani(Lecture Room 5),04/12/2024,10:00,11:00
4C6/Advanced Linear Vibrations[8]L Butlin/Talbot(Lecture Room 5),04/12/2024,11:00,12:00
4D7/Concrete and Pre-Stressed Concrete[8]L Desnerck/Orr(Lecture Room 4),04/12/2024,11:00,12:00
4G7/Control and Computation in Living Systems[8]L Forni/OLeary(Lecture Theatre 6),04/12/2024,11:00,12:00
4A3/Turbomachinery I[8]L Miller/Taylor(Lecture Theatre 1),04/12/2024,11:00,12:00
4B11/Photonic Systems[8]L Wilkinson(Lecture Room 5),04/12/2024,12:00,13:00
4B5/Quantum and Nano-Technologies[8]L Sapienza(Lecture Room 5),04/12/2024,14:00,15:00
4M22/Climate Change Mitigation[8]L Allwood(Lecture Theatre 1),04/12/2024,14:00,15:00
4M29/Designed to Lead[8]L Lanucha(Lecture Room 10),04/12/2024,15:00,17:00
4M3/Spanish[8]L Bianchi(Language Unit),04/12/2024,16:00,18:00
4C8/Vehicle Dynamics[1]L Cole/Na(Lecture Theatre 6),23/01/2025,09:00,10:00
"4G5/Materials and Molecules: Modelling, Simulation and Machine Learning[1]L Csanyi(Lecture Room 12)",23/01/2025,09:00,10:00
4G9/Biomedical Engineering[1]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3A),23/01/2025,10:00,11:00
4D4/Digital Construction[1]L Brilakis(Lecture Room 4),23/01/2025,10:00,11:00
4G9/Biomedical Engineering[1]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3B),23/01/2025,10:00,11:00
4F3/An Optimisation Based Approach to Control[1]L Lestas(Lecture Room 12),23/01/2025,10:00,11:00
4F3/An Optimisation Based Approach to Control[1]L Burghi(Lecture Room 12),23/01/2025,10:00,11:00
4G9/Biomedical Engineering[1]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3),23/01/2025,10:00,11:00
4C11/Data-driven and Learning Based Methods in Mechanics and Materials[1]L Cicirello/Liu(Lecture Room 11),23/01/2025,11:00,12:00
4D6/Dynamics in Civil Engineering[1]L Madabhushi/McRobie/Talbot(Lecture Room 5),23/01/2025,11:00,12:00
4B23/Optical Fibre Communication[1]L Savory(Lecture Theatre 6),23/01/2025,11:00,12:00
4F8/Image Processing and Image Coding[1]L Lasenby(Lecture Theatre 2),23/01/2025,11:00,12:00
4A4/Aircraft Stability and Control[1]L Vera-Morales(Lecture Room 12),23/01/2025,12:00,13:00
4M23/Electricity and Environment (TPE22)[1]L Goetz/Pollitt(Lecture Room 3),23/01/2025,14:00,16:00
4D15/Water Management Under Climate Change[1]L Borgomeo(Lecture Room 5),23/01/2025,14:00,16:00
4E5/International Business[1]L Welch(Lecture Room 5),23/01/2025,16:00,18:00
4G3/Computational Neuroscience[1]L Ahmadian/Hennequin/Lengyel(Lecture Room 12),24/01/2025,09:00,10:00
4A10/Flow Instability[1]L Hunt_G/Mandre(Lecture Room 4),24/01/2025,09:00,10:00
4B24/Radio Frequency Systems[1]L Crisp(Lecture Theatre 2),24/01/2025,09:00,10:00
4C5/Design Case Studies[1]L Clarkson/Crilly(Lecture Theatre 6),24/01/2025,09:00,10:00
4A13/Combustion and Engines[1]L Massey/Swaminathan(Lecture Theatre 2),24/01/2025,10:00,11:00
4F14/Computer Systems[1]L Gee/Kristensson(Lecture Room 3),24/01/2025,10:00,11:00
4M21/Software Engineering and Design[1]L Kristensson/Punskaya(Lecture Room 3),24/01/2025,11:00,12:00
4B25/Embedded Systems for The Internet of Things[1]L Stanley-Marbell(Lecture Room 11),24/01/2025,11:00,12:00
4F2/Robust and Nonlinear Control[1]L Forni(Lecture Room 10),24/01/2025,11:00,12:00
4C9/Continuum Mechanics[1]L McShane/Wells(Lecture Room 12),24/01/2025,11:00,12:00
4M25/Advanced Robotics[1]L Forni/Gunes/Iida(Lecture Room 5),24/01/2025,12:00,13:00
4I14/Biosensors and Bioelectronics[1]L Higson/Malliaras(LR3 Chemical Engineering),24/01/2025,12:00,13:00
4M26/Algorithms and Data Structures[1]L Kristensson(Lecture Theatre 1),24/01/2025,12:00,13:00
4D2/Advanced Structural Design[1]L Baker/McRobie(Lecture Room 4),24/01/2025,12:00,13:00
4E12/Project Management[1]L Oraiopoulos(Lecture Theatre 1),24/01/2025,14:00,16:00
4E5/International Business[1]L Welch(Lecture Room 5),24/01/2025,14:00,16:00
4G9/Biomedical Engineering[1]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3A),24/01/2025,16:00,17:00
4G9/Biomedical Engineering[1]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3),24/01/2025,16:00,17:00
4G9/Biomedical Engineering[1]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3B),24/01/2025,16:00,17:00
4A13/Combustion and Engines[1]L Swaminathan(Lecture Theatre 2),27/01/2025,09:00,10:00
4F14/Computer Systems[1]L Gee/Kristensson(Lecture Room 3),27/01/2025,09:00,10:00
4A13/Combustion and Engines[1]L Massey(Lecture Theatre 2),27/01/2025,09:00,10:00
4M12/Partial Differential Equations and Variational Methods (shared)[1]L Li(Lecture Room 4),27/01/2025,10:00,11:00
4M16/Nuclear Power Engineering (shared)[1]L Cosgrove/Shwageraus/Skelton(Lecture Theatre 1),27/01/2025,10:00,11:00
4M12/Partial Differential Equations and Variational Methods (shared)[1]L Wells(Lecture Room 4),27/01/2025,10:00,11:00
4F7/Statistical Signal and Network Models[1]L Cantwell/Godsill(Lecture Theatre 1),27/01/2025,11:00,12:00
4M21/Software Engineering and Design[1]L Kristensson/Punskaya(Lecture Room 3),27/01/2025,12:00,13:00
4C9/Continuum Mechanics[1]L McShane/Wells(Lecture Room 12),27/01/2025,12:00,13:00
4F2/Robust and Nonlinear Control[1]L Forni(Lecture Room 10),27/01/2025,12:00,13:00
4B25/Embedded Systems for The Internet of Things[1]L Stanley-Marbell(Lecture Room 11),27/01/2025,12:00,13:00
"4I8/Medical Physics[1]L Robinson(Small Lecture Theatre, Cavendish Lab)",27/01/2025,14:00,15:00
4A4/Aircraft Stability and Control[1]L Vera-Morales(Lecture Room 12),27/01/2025,15:00,16:00
4M1/French[1]L Tual(Language Unit),27/01/2025,16:00,18:00
